opposition_lead,time_to_election,parliament,opposition_won
-0.519787129659461,-20986,1959-1964,Opposition won
-0.5203587898818853,-20985,1959-1964,Opposition won
-0.5209303934820758,-20984,1959-1964,Opposition won
-0.5215019403828254,-20983,1959-1964,Opposition won
-0.5220734305157945,-20982,1959-1964,Opposition won
-0.5226448639755192,-20981,1959-1964,Opposition won
-0.5232162407023709,-20980,1959-1964,Opposition won
-0.5237875607427319,-20979,1959-1964,Opposition won
-0.5243588240572649,-20978,1959-1964,Opposition won
-0.5249300306686455,-20977,1959-1964,Opposition won
-0.5255011805711624,-20976,1959-1964,Opposition won
-0.5260722737979022,-20975,1959-1964,Opposition won
-0.5266433103181307,-20974,1959-1964,Opposition won
-0.5272142901271086,-20973,1959-1964,Opposition won
-0.5277852131967063,-20972,1959-1964,Opposition won
-0.528356079556409,-20971,1959-1964,Opposition won
-0.5289268892778304,-20970,1959-1964,Opposition won
-0.5294976422051482,-20969,1959-1964,Opposition won
-0.5300683384746421,-20968,1959-1964,Opposition won
-0.5306389780363652,-20967,1959-1964,Opposition won
-0.5312095608777913,-20966,1959-1964,Opposition won
-0.5317800870024976,-20965,1959-1964,Opposition won
-0.5323505564526247,-20964,1959-1964,Opposition won
-0.5329209691680615,-20963,1959-1964,Opposition won
-0.5334913251700563,-20962,1959-1964,Opposition won
-0.5340616244557298,-20961,1959-1964,Opposition won
-0.5346318671082501,-20960,1959-1964,Opposition won
-0.5352020530172302,-20959,1959-1964,Opposition won
-0.5357721821832693,-20958,1959-1964,Opposition won
-0.5363422546294703,-20957,1959-1964,Opposition won
-0.5369122704263481,-20956,1959-1964,Opposition won
-0.5374822294492692,-20955,1959-1964,Opposition won
-0.5380521318318885,-20954,1959-1964,Opposition won
-0.5386219775246615,-20953,1959-1964,Opposition won
-0.5391917664103815,-20952,1959-1964,Opposition won
-0.5397614987042314,-20951,1959-1964,Opposition won
-0.5403311742203813,-20950,1959-1964,Opposition won
-0.540900793021933,-20949,1959-1964,Opposition won
-0.5414703551424799,-20948,1959-1964,Opposition won
-0.5420398605125619,-20947,1959-1964,Opposition won
-0.5426093092568712,-20946,1959-1964,Opposition won
-0.5431787012690831,-20945,1959-1964,Opposition won
-0.5437480365415464,-20944,1959-1964,Opposition won
-0.5443173151354257,-20943,1959-1964,Opposition won
-0.5448865369728781,-20942,1959-1964,Opposition won
-0.5454557021475094,-20941,1959-1964,Opposition won
-0.5460248106082641,-20940,1959-1964,Opposition won
-0.5465938623559919,-20939,1959-1964,Opposition won
-0.5471628574188047,-20938,1959-1964,Opposition won
-0.5477317957468203,-20937,1959-1964,Opposition won
-0.5483006773636436,-20936,1959-1964,Opposition won
-0.5488695022511065,-20935,1959-1964,Opposition won
-0.5494382705074912,-20934,1959-1964,Opposition won
-0.5500069820072361,-20933,1959-1964,Opposition won
-0.5505756368197581,-20932,1959-1964,Opposition won
-0.551144234919199,-20931,1959-1964,Opposition won
-0.5517127762782106,-20930,1959-1964,Opposition won
-0.5522812609997025,-20929,1959-1964,Opposition won
-0.5528496889471559,-20928,1959-1964,Opposition won
-0.5534180602076584,-20927,1959-1964,Opposition won
-0.5539863747457566,-20926,1959-1964,Opposition won
-0.5545546325913652,-20925,1959-1964,Opposition won
-0.5551228337710873,-20924,1959-1964,Opposition won
-0.5556909781750768,-20923,1959-1964,Opposition won
-0.55625906594592,-20922,1959-1964,Opposition won
-0.556827096965456,-20921,1959-1964,Opposition won
-0.557395071287833,-20920,1959-1964,Opposition won
-0.5579629888790016,-20919,1959-1964,Opposition won
-0.5585308497689,-20918,1959-1964,Opposition won
-0.5590986539707645,-20917,1959-1964,Opposition won
-0.559666401487474,-20916,1959-1964,Opposition won
-0.5602340922550778,-20915,1959-1964,Opposition won
-0.5608017263144727,-20914,1959-1964,Opposition won
-0.5613693036966368,-20913,1959-1964,Opposition won
-0.5619368243358738,-20912,1959-1964,Opposition won
-0.5625042882795108,-20911,1959-1964,Opposition won
-0.5630716955343403,-20910,1959-1964,Opposition won
-0.5636390460516539,-20909,1959-1964,Opposition won
-0.5642063398846762,-20908,1959-1964,Opposition won
-0.5647735770177693,-20907,1959-1964,Opposition won
-0.5653407574503393,-20906,1959-1964,Opposition won
-0.5659078811625421,-20905,1959-1964,Opposition won
-0.5664749481507803,-20904,1959-1964,Opposition won
-0.5670419584482573,-20903,1959-1964,Opposition won
-0.5676089120044542,-20902,1959-1964,Opposition won
-0.5681758089156177,-20901,1959-1964,Opposition won
-0.5687426490781364,-20900,1959-1964,Opposition won
-0.5693094325287237,-20899,1959-1964,Opposition won
-0.5698761592715742,-20898,1959-1964,Opposition won
-0.5704428293357022,-20897,1959-1964,Opposition won
-0.5710094426704931,-20896,1959-1964,Opposition won
-0.571575999293962,-20895,1959-1964,Opposition won
-0.5721424992371011,-20894,1959-1964,Opposition won
-0.5727089424332682,-20893,1959-1964,Opposition won
-0.5732753289886755,-20892,1959-1964,Opposition won
-0.5738416588018053,-20891,1959-1964,Opposition won
-0.5744079318874896,-20890,1959-1964,Opposition won
-0.5749741482765517,-20889,1959-1964,Opposition won
-0.5755403079715987,-20888,1959-1964,Opposition won
-0.5761064109542089,-20887,1959-1964,Opposition won
-0.5766724572331655,-20886,1959-1964,Opposition won
-0.5772384468049956,-20885,1959-1964,Opposition won
-0.5778043796584924,-20884,1959-1964,Opposition won
-0.5783702557787436,-20883,1959-1964,Opposition won
-0.5789360752573056,-20882,1959-1964,Opposition won
-0.579501837976088,-20881,1959-1964,Opposition won
-0.5800675440119926,-20880,1959-1964,Opposition won
-0.580633193319203,-20879,1959-1964,Opposition won
-0.5811987859201784,-20878,1959-1964,Opposition won
-0.5817643218643318,-20877,1959-1964,Opposition won
-0.5823298010162006,-20876,1959-1964,Opposition won
-0.5828952234761431,-20875,1959-1964,Opposition won
-0.5834605893159379,-20874,1959-1964,Opposition won
-0.5840258984034121,-20873,1959-1964,Opposition won
-0.5845911507301333,-20872,1959-1964,Opposition won
-0.5851563464372713,-20871,1959-1964,Opposition won
-0.5857214853935029,-20870,1959-1964,Opposition won
-0.5862865676273642,-20869,1959-1964,Opposition won
-0.5868515931905343,-20868,1959-1964,Opposition won
-0.5874165620277565,-20867,1959-1964,Opposition won
-0.5879814741273288,-20866,1959-1964,Opposition won
-0.5885463295672608,-20865,1959-1964,Opposition won
-0.5891111282975138,-20864,1959-1964,Opposition won
-0.5896758702677138,-20863,1959-1964,Opposition won
-0.5902405555866184,-20862,1959-1964,Opposition won
-0.590805184187606,-20861,1959-1964,Opposition won
-0.5913697560414111,-20860,1959-1964,Opposition won
-0.5919342712528687,-20859,1959-1964,Opposition won
-0.5924987297004852,-20858,1959-1964,Opposition won
-0.5930631314551628,-20857,1959-1964,Opposition won
-0.5936274765176071,-20856,1959-1964,Opposition won
-0.5941917648432156,-20855,1959-1964,Opposition won
-0.5947559965571748,-20854,1959-1964,Opposition won
-0.5953201714603957,-20853,1959-1964,Opposition won
-0.5958842896822594,-20852,1959-1964,Opposition won
-0.5964483511919811,-20851,1959-1964,Opposition won
-0.5970123560218548,-20850,1959-1964,Opposition won
-0.5975763041064956,-20849,1959-1964,Opposition won
-0.5981401954900718,-20848,1959-1964,Opposition won
-0.5987040302473945,-20847,1959-1964,Opposition won
-0.5992678081905889,-20846,1959-1964,Opposition won
-0.599831529490346,-20845,1959-1964,Opposition won
-0.6003951940505383,-20844,1959-1964,Opposition won
-0.6009588018738476,-20843,1959-1964,Opposition won
-0.601522353097983,-20842,1959-1964,Opposition won
-0.6020858475212957,-20841,1959-1964,Opposition won
-0.6026492852043335,-20840,1959-1964,Opposition won
-0.6032126662932361,-20839,1959-1964,Opposition won
-0.6037759906409371,-20838,1959-1964,Opposition won
-0.6043392582629689,-20837,1959-1964,Opposition won
-0.6049024691540045,-20836,1959-1964,Opposition won
-0.605465623327642,-20835,1959-1964,Opposition won
-0.6060287208890789,-20834,1959-1964,Opposition won
-0.6065917616512736,-20833,1959-1964,Opposition won
-0.6071547457275398,-20832,1959-1964,Opposition won
-0.6077176731279256,-20831,1959-1964,Opposition won
-0.6082805437495843,-20830,1959-1964,Opposition won
-0.6088433577412506,-20829,1959-1964,Opposition won
-0.609406114958789,-20828,1959-1964,Opposition won
-0.6099688155511133,-20827,1959-1964,Opposition won
-0.6105314594011119,-20826,1959-1964,Opposition won
-0.6110940465619501,-20825,1959-1964,Opposition won
-0.6116565769311533,-20824,1959-1964,Opposition won
-0.6122190506522861,-20823,1959-1964,Opposition won
-0.6127814676724408,-20822,1959-1964,Opposition won
-0.6133438279999397,-20821,1959-1964,Opposition won
-0.6139061316364436,-20820,1959-1964,Opposition won
-0.6144683784929745,-20819,1959-1964,Opposition won
-0.6150305686699867,-20818,1959-1964,Opposition won
-0.6155927021090923,-20817,1959-1964,Opposition won
-0.616154778910246,-20816,1959-1964,Opposition won
-0.6167167989181187,-20815,1959-1964,Opposition won
-0.6172787623071231,-20814,1959-1964,Opposition won
-0.6178406689790475,-20813,1959-1964,Opposition won
-0.6184025189047493,-20812,1959-1964,Opposition won
-0.6189643121606127,-20811,1959-1964,Opposition won
-0.6195260486541527,-20810,1959-1964,Opposition won
-0.6200877285329752,-20809,1959-1964,Opposition won
-0.6206493515974603,-20808,1959-1964,Opposition won
-0.6212109180160135,-20807,1959-1964,Opposition won
-0.621772427690497,-20806,1959-1964,Opposition won
-0.6223338807211221,-20805,1959-1964,Opposition won
-0.622895276970781,-20804,1959-1964,Opposition won
-0.6234566165729913,-20803,1959-1964,Opposition won
-0.6240178994132698,-20802,1959-1964,Opposition won
-0.6245791256054083,-20801,1959-1964,Opposition won
-0.6251402950397226,-20800,1959-1964,Opposition won
-0.6257014077990362,-20799,1959-1964,Opposition won
-0.6262624638333701,-20798,1959-1964,Opposition won
-0.6268234631981483,-20797,1959-1964,Opposition won
-0.6273844057917353,-20796,1959-1964,Opposition won
-0.6279452917006294,-20795,1959-1964,Opposition won
-0.6285061209526763,-20794,1959-1964,Opposition won
-0.6290668933866755,-20793,1959-1964,Opposition won
-0.6296276092442804,-20792,1959-1964,Opposition won
-0.6301882682967058,-20791,1959-1964,Opposition won
-0.6307488707193042,-20790,1959-1964,Opposition won
-0.63130941637996,-20789,1959-1964,Opposition won
-0.6318699053593574,-20788,1959-1964,Opposition won
-0.6324303375986092,-20787,1959-1964,Opposition won
-0.6329907131964398,-20786,1959-1964,Opposition won
-0.6335510320148416,-20785,1959-1964,Opposition won
-0.6341112941749355,-20784,1959-1964,Opposition won
-0.6346714995944742,-20783,1959-1964,Opposition won
-0.635231648335691,-20782,1959-1964,Opposition won
-0.635791740323191,-20781,1959-1964,Opposition won
-0.6363517756773807,-20780,1959-1964,Opposition won
-0.6369117542239734,-20779,1959-1964,Opposition won
-0.6374716760935575,-20778,1959-1964,Opposition won
-0.6380315413201817,-20777,1959-1964,Opposition won
-0.6385913498238551,-20776,1959-1964,Opposition won
-0.6391511015791903,-20775,1959-1964,Opposition won
-0.6397107966480927,-20774,1959-1964,Opposition won
-0.6402704350119892,-20773,1959-1964,Opposition won
-0.6408300166510367,-20772,1959-1964,Opposition won
-0.6413895416453096,-20771,1959-1964,Opposition won
-0.6419297381508742,-20770,1959-1964,Opposition won
-0.6420971457678816,-20769,1959-1964,Opposition won
-0.6422645365244019,-20768,1959-1964,Opposition won
-0.642431910465498,-20767,1959-1964,Opposition won
-0.6425992674773028,-20766,1959-1964,Opposition won
-0.6427666076088803,-20765,1959-1964,Opposition won
-0.6429339309394444,-20764,1959-1964,Opposition won
-0.6431012374112566,-20763,1959-1964,Opposition won
-0.6432685269340435,-20762,1959-1964,Opposition won
-0.6434357996612281,-20761,1959-1964,Opposition won
-0.6436030554735578,-20760,1959-1964,Opposition won
-0.6437702944723547,-20759,1959-1964,Opposition won
-0.6439375165539409,-20758,1959-1964,Opposition won
-0.6441047218064432,-20757,1959-1964,Opposition won
-0.6442719101927933,-20756,1959-1964,Opposition won
-0.6444390817040045,-20755,1959-1964,Opposition won
-0.6446062363633325,-20754,1959-1964,Opposition won
-0.644773374066767,-20753,1959-1964,Opposition won
-0.6449404950257881,-20752,1959-1964,Opposition won
-0.645107599087323,-20751,1959-1964,Opposition won
-0.6452746862317684,-20750,1959-1964,Opposition won
-0.6454417565175987,-20749,1959-1964,Opposition won
-0.6456088100095722,-20748,1959-1964,Opposition won
-0.6457758465479965,-20747,1959-1964,Opposition won
-0.6459428662687193,-20746,1959-1964,Opposition won
-0.6461098691099294,-20745,1959-1964,Opposition won
-0.6462768550977234,-20744,1959-1964,Opposition won
-0.6464438242042924,-20743,1959-1964,Opposition won
-0.6466107764842222,-20742,1959-1964,Opposition won
-0.6467777118296494,-20741,1959-1964,Opposition won
-0.6469446303624166,-20740,1959-1964,Opposition won
-0.6471115319944756,-20739,1959-1964,Opposition won
-0.64727841678453,-20738,1959-1964,Opposition won
-0.6474452846749427,-20737,1959-1964,Opposition won
-0.6476121357273296,-20736,1959-1964,Opposition won
-0.6477789698716439,-20735,1959-1964,Opposition won
-0.6479457872670419,-20734,1959-1964,Opposition won
-0.6481125877100717,-20733,1959-1964,Opposition won
-0.648279371282038,-20732,1959-1964,Opposition won
-0.648446137993384,-20731,1959-1964,Opposition won
-0.6486128878508094,-20730,1959-1964,Opposition won
-0.6487796208269484,-20729,1959-1964,Opposition won
-0.6489463369413014,-20728,1959-1964,Opposition won
-0.6491130361988326,-20727,1959-1964,Opposition won
-0.6492797185525302,-20726,1959-1964,Opposition won
-0.6494463840941808,-20725,1959-1964,Opposition won
-0.6496130327254285,-20724,1959-1964,Opposition won
-0.6497796644991125,-20723,1959-1964,Opposition won
-0.6499462794693084,-20722,1959-1964,Opposition won
-0.6501128775241155,-20721,1959-1964,Opposition won
-0.6502794586981943,-20720,1959-1964,Opposition won
-0.6504460230415953,-20719,1959-1964,Opposition won
-0.65061257049245,-20718,1959-1964,Opposition won
-0.650779101064804,-20717,1959-1964,Opposition won
-0.6509456148126243,-20716,1959-1964,Opposition won
-0.6511121116246931,-20715,1959-1964,Opposition won
-0.651278591659817,-20714,1959-1964,Opposition won
-0.6514450547824922,-20713,1959-1964,Opposition won
-0.6516115010350444,-20712,1959-1964,Opposition won
-0.6517779304266287,-20711,1959-1964,Opposition won
-0.6519443429350306,-20710,1959-1964,Opposition won
-0.6521107386518387,-20709,1959-1964,Opposition won
-0.6522771173858973,-20708,1959-1964,Opposition won
-0.6524434793634512,-20707,1959-1964,Opposition won
-0.6526098243928874,-20706,1959-1964,Opposition won
-0.652776152618662,-20705,1959-1964,Opposition won
-0.6529424639738284,-20704,1959-1964,Opposition won
-0.6531087583653895,-20703,1959-1964,Opposition won
-0.6532750359860229,-20702,1959-1964,Opposition won
-0.6534412966898446,-20701,1959-1964,Opposition won
-0.6536075405954482,-20700,1959-1964,Opposition won
-0.6537737675801475,-20699,1959-1964,Opposition won
-0.6539399776979703,-20698,1959-1964,Opposition won
-0.6541061709191075,-20697,1959-1964,Opposition won
-0.6542723473610044,-20696,1959-1964,Opposition won
-0.6544385069312976,-20695,1959-1964,Opposition won
-0.6546046495938391,-20694,1959-1964,Opposition won
-0.6547707753661874,-20693,1959-1964,Opposition won
-0.6549368842999667,-20692,1959-1964,Opposition won
-0.6551029763991696,-20691,1959-1964,Opposition won
-0.6552690516253645,-20690,1959-1964,Opposition won
-0.6554351099292839,-20689,1959-1964,Opposition won
-0.6556011514122206,-20688,1959-1964,Opposition won
-0.6557671759537127,-20687,1959-1964,Opposition won
-0.6559331837306406,-20686,1959-1964,Opposition won
-0.6560991745821183,-20685,1959-1964,Opposition won
-0.6562651486229895,-20684,1959-1964,Opposition won
-0.6564311057291604,-20683,1959-1964,Opposition won
-0.6565970459903773,-20682,1959-1964,Opposition won
-0.6567629694617232,-20681,1959-1964,Opposition won
-0.6569288759977358,-20680,1959-1964,Opposition won
-0.6570947656517668,-20679,1959-1964,Opposition won
-0.6572606384535866,-20678,1959-1964,Opposition won
-0.6574264944109831,-20677,1959-1964,Opposition won
-0.6575923334537445,-20676,1959-1964,Opposition won
-0.657758155628947,-20675,1959-1964,Opposition won
-0.6579239610266161,-20674,1959-1964,Opposition won
-0.658089749499033,-20673,1959-1964,Opposition won
-0.6582555210651697,-20672,1959-1964,Opposition won
-0.658421275821673,-20671,1959-1964,Opposition won
-0.6585870137005361,-20670,1959-1964,Opposition won
-0.658752734714991,-20669,1959-1964,Opposition won
-0.6589184388278096,-20668,1959-1964,Opposition won
-0.6590841261077282,-20667,1959-1964,Opposition won
-0.6592497965241737,-20666,1959-1964,Opposition won
-0.6594154500877697,-20665,1959-1964,Opposition won
-0.6595810867716609,-20664,1959-1964,Opposition won
-0.6597467065678491,-20663,1959-1964,Opposition won
-0.6599123095476338,-20662,1959-1964,Opposition won
-0.660077895595453,-20661,1959-1964,Opposition won
-0.6602434648782638,-20660,1959-1964,Opposition won
-0.6604090171795408,-20659,1959-1964,Opposition won
-0.660574552662083,-20658,1959-1964,Opposition won
